Wavelength,Disk,Spheroid,AGN,ObscuredAGN,Total
5.35056938173137e-08,0.00174446206949772,0.00684146130262346,0,0,0.00858592337212118
5.35549970840113e-08,0.00174763222182227,0.00684105216056532,0,0,0.00858868438238759
5.36043457816144e-08,0.00175103364390901,0.00684121778824318,0,0,0.00859225143215219
5.36537399519851e-08,0.00175448923393872,0.00684172479903666,0,0,0.00859621403297538
5.37031796370253e-08,0.00175767911590009,0.0068417605096025,0,0,0.00859943962550258
5.37526648786745e-08,0.00176071326286006,0.00684149988932432,0,0,0.00860221315218438
5.38021957189113e-08,0.00176371551855203,0.00684112035592557,0,0,0.0086048358744776
5.38517721997528e-08,0.00176656391711476,0.00684039962133787,0,0,0.00860696353845263
5.39013943632551e-08,0.00176915889258041,0.00683939186075387,0,0,0.00860855075333429
5.39510622515128e-08,0.001771101869086,0.00683716337228345,0,0,0.00860826524136944
5.40007759066593e-08,0.0017719865503472,0.00683276587898003,0,0,0.00860475242932723
5.40505353708669e-08,0.0017730188863316,0.00682840103136487,0,0,0.00860141991769646
5.41003406863468e-08,0.00177421081155557,0.0068239385308801,0,0,0.00859814934243567
5.4150191895349e-08,0.0017759137218308,0.00681940247547324,0,0,0.00859531619730404
5.42000890401624e-08,0.00177762280283032,0.00681468781744758,0,0,0.00859231062027789
5.4250032163115e-08,0.00177932955925058,0.00680995066056323,0,0,0.00858928021981381
5.43000213065738e-08,0.00178149931201281,0.00680614129125002,0,0,0.00858764060326282
5.43500565129447e-08,0.00178469224469226,0.00680445712589531,0,0,0.00858914937058757
5.44001378246727e-08,0.00178833790210634,0.00680371056731341,0,0,0.00859204846941975
5.44502652842421e-08,0.00179203110203298,0.0068030991261601,0,0,0.00859513022819307
5.45004389341761e-08,0.00179570632383706,0.00680240850318367,0,0,0.00859811482702073
5.45506588170373e-08,0.00179926195651063,0.00680128627675767,0,0,0.0086005482332683
5.46009249754273e-08,0.0018028952608359,0.00680036474823507,0,0,0.00860326000907096
5.46512374519873e-08,0.00180659385674605,0.00679958538931983,0,0,0.00860617924606588
5.47015962893971e-08,0.00181007313891507,0.0067983634179611,0,0,0.00860843655687618
5.47520015303768e-08,0.0018134083397225,0.0067968344805802,0,0,0.0086102428203027
5.48024532176851e-08,0.00181657803536209,0.006795270181149,0,0,0.00861184821651109
5.48529513941203e-08,0.00181916278542021,0.006793617868065,0,0,0.00861278065348521
5.49034961025204e-08,0.00182190167454339,0.00679260170167269,0,0,0.00861450337621608
5.49540873857625e-08,0.00182422204970829,0.00679058236920382,0,0,0.00861480441891212
5.50047252867634e-08,0.00182564338061595,0.00678666708238512,0,0,0.00861231046300107
5.50554098484795e-08,0.00182750147154535,0.00678327984539921,0,0,0.00861078131694456
5.51061411139066e-08,0.00182935073156166,0.00677986919889901,0,0,0.00860921993046067
5.51569191260803e-08,0.00183119686134002,0.00677644314346596,0,0,0.00860764000480597
5.52077439280757e-08,0.00183303427897148,0.00677291304406993,0,0,0.00860594732304141
5.52586155630078e-08,0.00183485806845685,0.00676923050112256,0,0,0.00860408856957941
5.53095340740311e-08,0.00183697664816253,0.00676602707993209,0,0,0.00860300372809461
5.536049950434e-08,0.00184007843876212,0.0067648186296695,0,0,0.00860489706843163
5.54115118971686e-08,0.00184368167631428,0.00676468061804128,0,0,0.00860836229435555
5.5462571295791e-08,0.00184728221097942,0.0067645182574001,0,0,0.00861180046837952
5.55136777435211e-08,0.00185092056936863,0.00676446722367596,0,0,0.00861538779304459
5.55648312837126e-08,0.00185451078998974,0.00676428847740034,0,0,0.00861879926739007
5.56160319597593e-08,0.00185801871870417,0.00676385268504833,0,0,0.00862187140375249
5.56672798150947e-08,0.00186164540479916,0.00676377186248847,0,0,0.00862541726728763
5.5718574893193e-08,0.00186531948154624,0.0067635974867801,0,0,0.00862891696832634
5.57699172375677e-08,0.00186890428778986,0.00676298734825518,0,0,0.00863189163604504
5.58213068917727e-08,0.00187240441829941,0.0067621480177729,0,0,0.00863455243607231
5.58727438994021e-08,0.00187598996009316,0.00676136066533413,0,0,0.00863735062542729
5.592422830409e-08,0.00188061900922362,0.00676204152060778,0,0,0.0086426605298314
5.5975760149511e-08,0.00188500092002214,0.00676212464755444,0,0,0.00864712556757658
5.60273394793797e-08,0.00188818747097207,0.00675985962290991,0,0,0.00864804709388198
5.6078966337451e-08,0.00189104772781649,0.00675712444309893,0,0,0.00864817217091542
5.61306407675202e-08,0.00189393536603323,0.00675464481157791,0,0,0.00864858017761114
5.61823628134228e-08,0.00189684250295957,0.00675227649129608,0,0,0.00864911899425565
5.62341325190349e-08,0.00189976086410302,0.00674993781002082,0,0,0.00864969867412384
5.6285949928273e-08,0.00190268309764564,0.00674754653743256,0,0,0.0086502296350782
5.63378150850938e-08,0.00190613855147898,0.0067451550757121,0,0,0.00865129362719108
5.63897280334949e-08,0.00191076071631355,0.00674421463049159,0,0,0.00865497534680514
5.64416888175142e-08,0.001916206255326,0.00674447904903749,0,0,0.0086606853043635
5.64936974812302e-08,0.0019218374220434,0.00674502326454613,0,0,0.00866686068658953
5.65457540687621e-08,0.00192748453520397,0.00674562129276134,0,0,0.00867310582796531
5.65978586242696e-08,0.00193315653985294,0.00674628243698681,0,0,0.00867943897683975
5.66500111919533e-08,0.00193882236700814,0.00674690533927635,0,0,0.00868572770628449
5.67022118160544e-08,0.00194444829372721,0.0067472982767746,0,0,0.00869174657050182
5.67544605408547e-08,0.00195018199991,0.00674791075739666,0,0,0.00869809275730666
5.68067574106773e-08,0.00195594849854082,0.00674831697400639,0,0,0.00870426547254722
5.68591024698856e-08,0.00196169609036683,0.00674841343559921,0,0,0.00871010952596605
5.69114957628841e-08,0.00196774425859836,0.00674884404738237,0,0,0.00871658830598073
5.69639373341184e-08,0.00197438382712712,0.00675021961928737,0,0,0.00872460344641449
5.70164272280748e-08,0.00198087054120042,0.00675132758591827,0,0,0.00873219812711869
5.70689654892806e-08,0.00198545580420412,0.00675005781799123,0,0,0.00873551362219535
5.71215521623043e-08,0.00198900451793193,0.00674774860545256,0,0,0.00873675312338449
5.71741872917554e-08,0.00199238181863933,0.00674530409442509,0,0,0.00873768591306442
5.72268709222843e-08,0.00199574430604603,0.00674278454528322,0,0,0.00873852885132925
5.72796030985829e-08,0.00199909055334695,0.00674016938488491,0,0,0.00873925993823186
5.73323838653841e-08,0.00200244710688986,0.00673760759029358,0,0,0.00874005469718344
5.73852132674619e-08,0.00200583414671936,0.00673528152764558,0,0,0.00874111567436494
5.74380913496318e-08,0.00200949351657868,0.00673361396569712,0,0,0.00874310748227581
5.74910181567503e-08,0.00201413633626264,0.00673366411196805,0,0,0.00874780044823069
5.75439937337157e-08,0.00201925759456616,0.0067345274782536,0,0,0.00875378507281975
5.75970181254671e-08,0.00202435395643461,0.00673525289832977,0,0,0.00875960685476439
5.76500913769854e-08,0.00202944882241383,0.0067358818363931,0,0,0.00876533065880693
5.77032135332929e-08,0.00203455709264167,0.00673647358178617,0,0,0.00877103067442784
5.77563846394533e-08,0.00203968294715646,0.00673708277034211,0,0,0.00877676571749857
5.78096047405719e-08,0.00204471200143388,0.00673737482511991,0,0,0.00878208682655379
5.78628738817953e-08,0.00204978943923333,0.00673780963459884,0,0,0.00878759907383217
5.7916192108312e-08,0.00205466798352316,0.00673772453161899,0,0,0.00879239251514215
5.79695594653521e-08,0.00205935881936649,0.00673704874153461,0,0,0.00879640756090109
5.80229759981874e-08,0.00206461345296233,0.0067372062531644,0,0,0.00880181970612673
5.80764417521312e-08,0.00207002363678367,0.00673755340019915,0,0,0.00880757703698282
5.81299567725388e-08,0.00207508200265655,0.00673735233067096,0,0,0.00881243433332751
5.81835211048072e-08,0.00207888730342223,0.00673522916822289,0,0,0.00881411647164512
5.82371347943751e-08,0.00208244227812966,0.00673271358999798,0,0,0.00881515586812764
5.82907978867234e-08,0.00208600028028136,0.0067301950454585,0,0,0.00881619532573986
5.83445104273745e-08,0.00208956112432471,0.00672767166889689,0,0,0.0088172327932216
5.8398272461893e-08,0.00209313257429147,0.00672514568950355,0,0,0.00881827826379502
5.84520840358855e-08,0.00209670379097613,0.00672262157562158,0,0,0.00881932536659771
5.85059451950006e-08,0.00210028534147321,0.00672009686177791,0,0,0.00882038220325112
5.85598559849288e-08,0.0021041891401528,0.00671814840664487,0,0,0.00882233754679766
5.86138164514028e-08,0.00210898147150189,0.00671777346695108,0,0,0.00882675493845298
5.86678266401977e-08,0.00211419840043467,0.00671809684202743,0,0,0.0088322952424621
5.87218865971303e-08,0.00211942112525419,0.00671845312109844,0,0,0.00883787424635263
5.877599636806e-08,0.00212544610832318,0.00671896926185659,0,0,0.00884441537017977
5.88301559988883e-08,0.00213153954219349,0.00671953032897864,0,0,0.00885106987117213
5.88843655355588e-08,0.00213764816380925,0.00672006036277937,0,0,0.00885770852658862
5.89386250240582e-08,0.00214384353347462,0.00672054558573413,0,0,0.00886438911920875
5.89929345104144e-08,0.00215003006233837,0.00672063808846897,0,0,0.00887066815080735
5.90472940406987e-08,0.00215565829727134,0.00671954374324148,0,0,0.00887520204051282
5.91017036610244e-08,0.00216171892804461,0.00671885081682636,0,0,0.00888056974487096
5.91561634175474e-08,0.0021677404145353,0.00671808747318317,0,0,0.00888582788771847
5.92106733564661e-08,0.00217376756764179,0.00671732349324906,0,0,0.00889109106089085
5.92652335240216e-08,0.00217933234546916,0.00671586381686789,0,0,0.00889519616233705
5.93198439664973e-08,0.0021838379737486,0.0067127723988767,0,0,0.0088966103726253
5.93745047302195e-08,0.00218814333566599,0.00670936354771561,0,0,0.00889750688338161
5.94292158615573e-08,0.0021924527013917,0.00670595131999991,0,0,0.00889840402139161
5.94839774069221e-08,0.00219676487678643,0.00670253596884476,0,0,0.00889930084563119
5.95387894127685e-08,0.00220051281935044,0.00669911394832964,0,0,0.00889962676768007
5.95936519255937e-08,0.00220400127596457,0.00669568461421984,0,0,0.00889968589018441
5.96485649919378e-08,0.00220747667017856,0.00669224634730966,0,0,0.00889972301748822
5.97035286583837e-08,0.00221109026518341,0.00668907858495177,0,0,0.00890016885013518
5.97585429715572e-08,0.00221554086300294,0.00668738079298713,0,0,0.00890292165599007
5.98136079781274e-08,0.0022204448621027,0.00668646982889709,0,0,0.0089069146909998
5.98687237248059e-08,0.00222535930911429,0.00668559300565112,0,0,0.00891095231476541
5.99238902583478e-08,0.00223028370969692,0.00668479052694075,0,0,0.00891507423663768
5.9979107625551e-08,0.00223447916634516,0.00668287554825021,0,0,0.00891735471459537
6.00343758732565e-08,0.00223865675442411,0.00668080207341214,0,0,0.00891945882783625
6.00896950483487e-08,0.00224267123342887,0.00667834239597493,0,0,0.0089210136294038
6.01450651977549e-08,0.00224648317279082,0.00667553054838975,0,0,0.00892201372118058
6.0200486368446e-08,0.00225104876433926,0.00667344569508128,0,0,0.00892449445942054
6.02559586074358e-08,0.00225569551307349,0.00667125816070488,0,0,0.00892695367377838
6.03114819617818e-08,0.00226036130515546,0.00666899511152361,0,0,0.00892935641667907
6.03670564785845e-08,0.00226502564628061,0.00666665271954107,0,0,0.00893167836582168
6.04226822049881e-08,0.00226946730417145,0.00666392364931676,0,0,0.00893339095348821
6.04783591881801e-08,0.00227282331959938,0.00665949015893296,0,0,0.00893231347853234
6.05340874753914e-08,0.0022759613683512,0.00665470730924967,0,0,0.00893066867760087
6.05898671138965e-08,0.00227908433111781,0.00664991075457674,0,0,0.00892899508569455
6.06456981510137e-08,0.00228220189827521,0.00664510862992667,0,0,0.00892731052820188
6.07015806341044e-08,0.00228531289454917,0.00664029755444185,0,0,0.00892561044899102
6.07575146105741e-08,0.00228842164581259,0.0066354792553448,0,0,0.00892390090115739
6.08135001278718e-08,0.00229153251599831,0.00663065610845676,0,0,0.00892218862445507
6.08695372334901e-08,0.00229464925072484,0.00662583396789227,0,0,0.0089204832186171
6.09256259749656e-08,0.00229859741726755,0.00662248308520019,0,0,0.00892108050246775
6.09817663998785e-08,0.00230322116281965,0.00662014396280289,0,0,0.00892336512562253
6.10379585558531e-08,0.00230875585159528,0.00661924430598174,0,0,0.00892800015757702
6.10942024905571e-08,0.00231422959709037,0.00661828770595886,0,0,0.00893251730304923
6.11504982517029e-08,0.00231972871357255,0.00661730006639256,0,0,0.00893702877996511
6.1206845887046e-08,0.00232502652354594,0.00661595824587868,0,0,0.00894098476942462
6.12632454443865e-08,0.00233001747007845,0.00661408230348656,0,0,0.00894409977356501
6.13196969715683e-08,0.00233555445168082,0.00661302318015484,0,0,0.00894857763183566
6.13762005164795e-08,0.00234156760655169,0.00661257034135487,0,0,0.00895413794790656
6.14327561270521e-08,0.00234767000823891,0.0066115991896675,0,0,0.00895926919790642
6.14893638512627e-08,0.00235440185357475,0.00661055016981589,0,0,0.00896495202339065
6.15460237371316e-08,0.00236117636487985,0.0066094838711216,0,0,0.00897066023600145
6.16027358327238e-08,0.00236794870243766,0.00660838092660845,0,0,0.00897632962904611
6.16595001861482e-08,0.00237356284967482,0.00660542482708038,0,0,0.0089789876767552
6.17163168455584e-08,0.00237893838209277,0.00660211866522847,0,0,0.00898105704732124
6.1773185859152e-08,0.00238432018489506,0.00659876303494342,0,0,0.00898308321983848
6.18301072751713e-08,0.00238970289042649,0.00659534600421916,0,0,0.00898504889464566
6.1887081141903e-08,0.00239508973045216,0.0065919072268857,0,0,0.00898699695733786
6.19441075076781e-08,0.00240047729271489,0.00658846737886851,0,0,0.0089889446715834
6.20011864208724e-08,0.00240725074228387,0.00658749184979746,0,0,0.00899474259208133
6.20583179299061e-08,0.00241355030707938,0.00658595861611283,0,0,0.00899950892319222
6.21155020832442e-08,0.00242030587808497,0.00658498608419044,0,0,0.00900529196227541
6.2172738929396e-08,0.0024274883397442,0.00658475338397189,0,0,0.00901224172371609
6.2230028516916e-08,0.00243442213334847,0.00658437866119,0,0,0.00901880079453847
6.22873708944028e-08,0.0024409502318474,0.00658402651336422,0,0,0.00902497674521162
6.23447661105007e-08,0.00244718749520944,0.00658345194677714,0,0,0.00903063944198658
6.24022142138977e-08,0.00245301840610359,0.00658225177171169,0,0,0.00903527017781528
6.24597152533276e-08,0.00245881738398177,0.00658111567417702,0,0,0.00903993305815879
6.25172692775686e-08,0.00246509592081652,0.00658084826443371,0,0,0.00904594418525024
6.25748763354441e-08,0.0024716160551572,0.00658083369875502,0,0,0.00905244975391222
6.26325364758223e-08,0.00247803567972147,0.00658057675182442,0,0,0.0090586124315459
6.26902497476165e-08,0.00248451735898115,0.00658030906178035,0,0,0.0090648264207615
6.27480161997852e-08,0.00249103274994604,0.00658000026556869,0,0,0.00907103301551472
6.28058358813318e-08,0.00249754064367138,0.00657961140998021,0,0,0.00907715205365159
6.2863708841305e-08,0.00250381252711424,0.00657879498086218,0,0,0.00908260750797643
6.29216351287986e-08,0.00250918852732909,0.00657654249998981,0,0,0.0090857310273189
6.29796147929517e-08,0.0025143207717101,0.00657393649151079,0,0,0.00908825726322088
6.30376478829487e-08,0.00251801159704005,0.00656880621475512,0,0,0.00908681781179517
6.30957344480193e-08,0.00252221744759095,0.00656445446618462,0,0,0.00908667191377557
6.31538745374385e-08,0.00252780013630645,0.00656256843767519,0,0,0.00909036857398164
6.32120682005268e-08,0.00253400069295264,0.00656164991223152,0,0,0.00909565060518416
6.327031548665e-08,0.00254034429539574,0.00656078314138586,0,0,0.0091011274367816
6.33286164452198e-08,0.00254642597139138,0.00655943772273787,0,0,0.00910586369412925
6.33869711256926e-08,0.00255220209561501,0.0065576385761724,0,0,0.00910984067178741
6.34453795775715e-08,0.00255866452732169,0.00655701447275241,0,0,0.00911567900007411
6.35038418504041e-08,0.00256544195831269,0.0065569066693724,0,0,0.00912234862768509
6.35623579937844e-08,0.00257187068980285,0.00655625924663315,0,0,0.009128129936436
6.36209280573519e-08,0.00257803551770669,0.00655524597101225,0,0,0.00913328148871895
6.36795520907916e-08,0.00258424825412155,0.00655441220513897,0,0,0.00913866045926052
6.37382301438347e-08,0.00259088032530063,0.00655431424804558,0,0,0.00914519457334621
6.37969622662579e-08,0.0025979026822915,0.0065545476519854,0,0,0.0091524503342769
6.3855748507884e-08,0.00260483890360183,0.00655456367564206,0,0,0.0091594025792439
6.39145889185814e-08,0.00261177478909281,0.00655445912853714,0,0,0.00916623391762995
6.39734835482648e-08,0.00261874337293664,0.00655422263811355,0,0,0.00917296601105019
